date,part_number,functional_id,product_line,demand,is_active
2023-01-01,GA07-8511-FF,FID-GA-07,PL-Gamma,77,1
2023-02-01,GA07-8511-FF,FID-GA-07,PL-Gamma,71,1
2023-03-01,GA07-8511-FF,FID-GA-07,PL-Gamma,51,1
2023-04-01,GA07-8511-FF,FID-GA-07,PL-Gamma,59,1
2023-05-01,GA07-8511-FF,FID-GA-07,PL-Gamma,75,1
2023-06-01,GA07-8511-FF,FID-GA-07,PL-Gamma,71,1
2023-07-01,GA07-8511-FF,FID-GA-07,PL-Gamma,73,1
2023-08-01,GA07-8511-FF,FID-GA-07,PL-Gamma,86,1
2023-09-01,GA07-8511-FF,FID-GA-07,PL-Gamma,76,1
2023-10-01,GA07-8511-FF,FID-GA-07,PL-Gamma,78,1
2023-11-01,GA07-8511-FF,FID-GA-07,PL-Gamma,95,1
2023-12-01,GA07-8511-FF,FID-GA-07,PL-Gamma,73,1
2024-01-01,GA07-8511-FF,FID-GA-07,PL-Gamma,89,1
2024-02-01,GA07-9431-BQ,FID-GA-07,PL-Gamma,80,1
2024-03-01,GA07-9431-BQ,FID-GA-07,PL-Gamma,81,1
2024-04-01,GA07-9431-BQ,FID-GA-07,PL-Gamma,75,1
2024-05-01,GA07-9431-BQ,FID-GA-07,PL-Gamma,72,1
2024-06-01,GA07-9431-BQ,FID-GA-07,PL-Gamma,99,1
2024-07-01,GA07-9431-BQ,FID-GA-07,PL-Gamma,85,1
2024-08-01,GA07-9431-BQ,FID-GA-07,PL-Gamma,77,1
2024-09-01,GA07-9431-BQ,FID-GA-07,PL-Gamma,91,1
2024-10-01,GA07-9431-BQ,FID-GA-07,PL-Gamma,84,1
2024-11-01,GA07-9431-BQ,FID-GA-07,PL-Gamma,84,1
2024-12-01,GA07-9431-BQ,FID-GA-07,PL-Gamma,91,1
2022-01-01,GA08-9793-FX,FID-GA-08,PL-Gamma,163,1
2022-02-01,GA08-9793-FX,FID-GA-08,PL-Gamma,83,1
2022-03-01,GA08-9793-FX,FID-GA-08,PL-Gamma,126,1
2022-04-01,GA08-9793-FX,FID-GA-08,PL-Gamma,106,1
2022-05-01,GA08-9793-FX,FID-GA-08,PL-Gamma,118,1
2022-06-01,GA08-9793-FX,FID-GA-08,PL-Gamma,93,1
2022-07-01,GA08-9793-FX,FID-GA-08,PL-Gamma,134,1
2022-08-01,GA08-9793-FX,FID-GA-08,PL-Gamma,133,1
2022-09-01,GA08-9793-FX,FID-GA-08,PL-Gamma,128,1
2022-10-01,GA08-9793-FX,FID-GA-08,PL-Gamma,87,1
2022-11-01,GA08-9793-FX,FID-GA-08,PL-Gamma,126,1
2022-12-01,GA08-9793-FX,FID-GA-08,PL-Gamma,119,1
2023-01-01,GA08-9793-FX,FID-GA-08,PL-Gamma,116,1
2023-02-01,GA08-1365-WB,FID-GA-08,PL-Gamma,112,1
2023-03-01,GA08-1365-WB,FID-GA-08,PL-Gamma,118,1
2023-04-01,GA08-1365-WB,FID-GA-08,PL-Gamma,121,1
2023-05-01,GA08-1365-WB,FID-GA-08,PL-Gamma,115,1
2023-06-01,GA08-1365-WB,FID-GA-08,PL-Gamma,117,1
2023-07-01,GA08-1365-WB,FID-GA-08,PL-Gamma,137,1
2023-08-01,GA08-1365-WB,FID-GA-08,PL-Gamma,133,1
2023-09-01,GA08-1365-WB,FID-GA-08,PL-Gamma,64,1
2023-10-01,GA08-1365-WB,FID-GA-08,PL-Gamma,107,1
2023-11-01,GA08-3127-GR,FID-GA-08,PL-Gamma,109,1
2023-12-01,GA08-3127-GR,FID-GA-08,PL-Gamma,83,1
2024-01-01,GA08-3127-GR,FID-GA-08,PL-Gamma,146,1
2024-02-01,GA08-3127-GR,FID-GA-08,PL-Gamma,133,1
2024-03-01,GA08-3127-GR,FID-GA-08,PL-Gamma,94,1
2024-04-01,GA08-3127-GR,FID-GA-08,PL-Gamma,118,1
2024-05-01,GA08-3127-GR,FID-GA-08,PL-Gamma,97,1
2024-06-01,GA08-3127-GR,FID-GA-08,PL-Gamma,101,1
2024-07-01,GA08-3127-GR,FID-GA-08,PL-Gamma,137,1
2024-08-01,GA08-3127-GR,FID-GA-08,PL-Gamma,103,1
2024-09-01,GA08-3127-GR,FID-GA-08,PL-Gamma,120,1
2024-10-01,GA08-3127-GR,FID-GA-08,PL-Gamma,81,1
2024-11-01,GA08-3127-GR,FID-GA-08,PL-Gamma,143,1
2024-12-01,GA08-3127-GR,FID-GA-08,PL-Gamma,122,1
2022-01-01,GA09-6499-FD,FID-GA-09,PL-Gamma,96,1
2022-02-01,GA09-6499-FD,FID-GA-09,PL-Gamma,85,1
2022-03-01,GA09-6499-FD,FID-GA-09,PL-Gamma,77,1
2022-04-01,GA09-6499-FD,FID-GA-09,PL-Gamma,83,1
2022-05-01,GA09-6499-FD,FID-GA-09,PL-Gamma,72,1
2022-06-01,GA09-6499-FD,FID-GA-09,PL-Gamma,103,1
2022-07-01,GA09-6499-FD,FID-GA-09,PL-Gamma,59,1
2022-08-01,GA09-6499-FD,FID-GA-09,PL-Gamma,92,1
2022-09-01,GA09-6499-FD,FID-GA-09,PL-Gamma,93,1
2022-10-01,GA09-6499-FD,FID-GA-09,PL-Gamma,67,1
2022-11-01,GA09-1457-YO,FID-GA-09,PL-Gamma,103,1
2022-12-01,GA09-1457-YO,FID-GA-09,PL-Gamma,88,1
2023-01-01,GA09-1457-YO,FID-GA-09,PL-Gamma,107,1
2023-02-01,GA09-1457-YO,FID-GA-09,PL-Gamma,77,1
2023-03-01,GA09-1457-YO,FID-GA-09,PL-Gamma,74,1
2023-04-01,GA09-1457-YO,FID-GA-09,PL-Gamma,75,1
2023-05-01,GA09-1457-YO,FID-GA-09,PL-Gamma,82,1
2023-06-01,GA09-1457-YO,FID-GA-09,PL-Gamma,93,1
2023-07-01,GA09-1457-YO,FID-GA-09,PL-Gamma,79,1
2023-08-01,GA09-6380-MU,FID-GA-09,PL-Gamma,66,1
2023-09-01,GA09-6380-MU,FID-GA-09,PL-Gamma,87,1
2023-10-01,GA09-6380-MU,FID-GA-09,PL-Gamma,88,1
2023-11-01,GA09-6380-MU,FID-GA-09,PL-Gamma,85,1
2023-12-01,GA09-6380-MU,FID-GA-09,PL-Gamma,86,1
2024-01-01,GA09-6380-MU,FID-GA-09,PL-Gamma,98,1
2024-02-01,GA09-6380-MU,FID-GA-09,PL-Gamma,66,1
2024-03-01,GA09-6380-MU,FID-GA-09,PL-Gamma,67,1
2024-04-01,GA09-6380-MU,FID-GA-09,PL-Gamma,58,1
2024-05-01,GA09-6380-MU,FID-GA-09,PL-Gamma,80,1
2024-06-01,GA09-6380-MU,FID-GA-09,PL-Gamma,76,1
2024-07-01,GA09-6380-MU,FID-GA-09,PL-Gamma,72,1
2024-08-01,GA09-9831-UE,FID-GA-09,PL-Gamma,43,1
2024-09-01,GA09-9831-UE,FID-GA-09,PL-Gamma,63,1
2024-10-01,GA09-9831-UE,FID-GA-09,PL-Gamma,90,1
2024-11-01,GA09-9831-UE,FID-GA-09,PL-Gamma,69,1
2024-12-01,GA09-9831-UE,FID-GA-09,PL-Gamma,81,1
2022-01-01,GA10-3774-CL,FID-GA-10,PL-Gamma,209,1
2022-02-01,GA10-3774-CL,FID-GA-10,PL-Gamma,221,1
2022-03-01,GA10-3774-CL,FID-GA-10,PL-Gamma,178,1
2022-04-01,GA10-3774-CL,FID-GA-10,PL-Gamma,243,1
2022-05-01,GA10-3774-CL,FID-GA-10,PL-Gamma,183,1
2022-06-01,GA10-3774-CL,FID-GA-10,PL-Gamma,229,1
2022-07-01,GA10-3774-CL,FID-GA-10,PL-Gamma,191,1
2022-08-01,GA10-3774-CL,FID-GA-10,PL-Gamma,207,1
2022-09-01,GA10-3774-CL,FID-GA-10,PL-Gamma,161,1
2022-10-01,GA10-3774-CL,FID-GA-10,PL-Gamma,158,1
2022-11-01,GA10-3774-CL,FID-GA-10,PL-Gamma,193,1
2022-12-01,GA10-4441-LM,FID-GA-10,PL-Gamma,208,1
2023-01-01,GA10-4441-LM,FID-GA-10,PL-Gamma,248,1
2023-02-01,GA10-4441-LM,FID-GA-10,PL-Gamma,146,1
2023-03-01,GA10-4441-LM,FID-GA-10,PL-Gamma,144,1
2023-04-01,GA10-4441-LM,FID-GA-10,PL-Gamma,142,1
2023-05-01,GA10-4441-LM,FID-GA-10,PL-Gamma,133,1
2023-06-01,GA10-4441-LM,FID-GA-10,PL-Gamma,184,1
2023-07-01,GA10-4441-LM,FID-GA-10,PL-Gamma,212,1
2023-08-01,GA10-4441-LM,FID-GA-10,PL-Gamma,181,1
2023-09-01,GA10-4441-LM,FID-GA-10,PL-Gamma,120,1
2023-10-01,GA10-4441-LM,FID-GA-10,PL-Gamma,176,1
2023-11-01,GA10-4441-LM,FID-GA-10,PL-Gamma,177,1
2023-12-01,GA10-4441-LM,FID-GA-10,PL-Gamma,238,1
2024-01-01,GA10-4441-LM,FID-GA-10,PL-Gamma,201,1
2024-02-01,GA10-4441-LM,FID-GA-10,PL-Gamma,170,1
2024-03-01,GA10-4441-LM,FID-GA-10,PL-Gamma,227,1
2024-04-01,GA10-4441-LM,FID-GA-10,PL-Gamma,193,1
2024-05-01,GA10-4441-LM,FID-GA-10,PL-Gamma,196,1
2024-06-01,GA10-4441-LM,FID-GA-10,PL-Gamma,184,1
2024-07-01,GA10-4441-LM,FID-GA-10,PL-Gamma,190,1
2024-08-01,GA10-4441-LM,FID-GA-10,PL-Gamma,202,1
2024-09-01,GA10-4441-LM,FID-GA-10,PL-Gamma,159,1
2024-10-01,GA10-4441-LM,FID-GA-10,PL-Gamma,205,1
2024-11-01,GA10-4441-LM,FID-GA-10,PL-Gamma,144,1
2024-12-01,GA10-4441-LM,FID-GA-10,PL-Gamma,190,1
2022-01-01,GA11-7415-SR,FID-GA-11,PL-Gamma,201,1
2022-02-01,GA11-7415-SR,FID-GA-11,PL-Gamma,120,1
2022-03-01,GA11-7415-SR,FID-GA-11,PL-Gamma,161,1
2022-04-01,GA11-7415-SR,FID-GA-11,PL-Gamma,121,1
2022-05-01,GA11-7415-SR,FID-GA-11,PL-Gamma,135,1
2022-06-01,GA11-7415-SR,FID-GA-11,PL-Gamma,134,1
2022-07-01,GA11-7415-SR,FID-GA-11,PL-Gamma,177,1
2022-08-01,GA11-7415-SR,FID-GA-11,PL-Gamma,156,1
2022-09-01,GA11-7415-SR,FID-GA-11,PL-Gamma,144,1
2022-10-01,GA11-7415-SR,FID-GA-11,PL-Gamma,160,1
2022-11-01,GA11-7415-SR,FID-GA-11,PL-Gamma,104,1
2022-12-01,GA11-7415-SR,FID-GA-11,PL-Gamma,150,1
2023-01-01,GA11-7415-SR,FID-GA-11,PL-Gamma,225,1
2023-02-01,GA11-7415-SR,FID-GA-11,PL-Gamma,154,1
2023-03-01,GA11-7415-SR,FID-GA-11,PL-Gamma,153,1
2023-04-01,GA11-7415-SR,FID-GA-11,PL-Gamma,164,1
2023-05-01,GA11-7415-SR,FID-GA-11,PL-Gamma,172,1
2023-06-01,GA11-7415-SR,FID-GA-11,PL-Gamma,110,1
2023-07-01,GA11-3026-ZC,FID-GA-11,PL-Gamma,117,1
2023-08-01,GA11-3026-ZC,FID-GA-11,PL-Gamma,159,1
2023-09-01,GA11-3026-ZC,FID-GA-11,PL-Gamma,139,1
2023-10-01,GA11-3026-ZC,FID-GA-11,PL-Gamma,184,1
2023-11-01,GA11-3026-ZC,FID-GA-11,PL-Gamma,149,1
2023-12-01,GA11-3026-ZC,FID-GA-11,PL-Gamma,114,1
2024-01-01,GA11-3026-ZC,FID-GA-11,PL-Gamma,172,1
2024-02-01,GA11-3026-ZC,FID-GA-11,PL-Gamma,98,1
2024-03-01,GA11-3026-ZC,FID-GA-11,PL-Gamma,153,1
2024-04-01,GA11-2770-KI,FID-GA-11,PL-Gamma,154,1
2024-05-01,GA11-2770-KI,FID-GA-11,PL-Gamma,150,1
2024-06-01,GA11-2770-KI,FID-GA-11,PL-Gamma,183,1
2024-07-01,GA11-2770-KI,FID-GA-11,PL-Gamma,186,1
2024-08-01,GA11-2770-KI,FID-GA-11,PL-Gamma,157,1
2024-09-01,GA11-2770-KI,FID-GA-11,PL-Gamma,115,1
2024-10-01,GA11-2770-KI,FID-GA-11,PL-Gamma,175,1
2024-11-01,GA11-2770-KI,FID-GA-11,PL-Gamma,174,1
2024-12-01,GA11-2770-KI,FID-GA-11,PL-Gamma,169,1
2022-01-01,GA12-2871-WG,FID-GA-12,PL-Gamma,241,1
2022-02-01,GA12-2871-WG,FID-GA-12,PL-Gamma,169,1
2022-03-01,GA12-2871-WG,FID-GA-12,PL-Gamma,208,1
2022-04-01,GA12-2871-WG,FID-GA-12,PL-Gamma,168,1
2022-05-01,GA12-2871-WG,FID-GA-12,PL-Gamma,129,1
2022-06-01,GA12-2871-WG,FID-GA-12,PL-Gamma,155,1
2022-07-01,GA12-2871-WG,FID-GA-12,PL-Gamma,191,1
2022-08-01,GA12-2871-WG,FID-GA-12,PL-Gamma,188,1
2022-09-01,GA12-2871-WG,FID-GA-12,PL-Gamma,139,1
2022-10-01,GA12-2871-WG,FID-GA-12,PL-Gamma,161,1
2022-11-01,GA12-2871-WG,FID-GA-12,PL-Gamma,166,1
2022-12-01,GA12-2871-WG,FID-GA-12,PL-Gamma,173,1
2023-01-01,GA12-2871-WG,FID-GA-12,PL-Gamma,212,1
2023-02-01,GA12-9077-EL,FID-GA-12,PL-Gamma,168,1
2023-03-01,GA12-9077-EL,FID-GA-12,PL-Gamma,166,1
2023-04-01,GA12-9077-EL,FID-GA-12,PL-Gamma,206,1
2023-05-01,GA12-9077-EL,FID-GA-12,PL-Gamma,208,1
2023-06-01,GA12-9077-EL,FID-GA-12,PL-Gamma,184,1
2023-07-01,GA12-9077-EL,FID-GA-12,PL-Gamma,179,1
2023-08-01,GA12-9077-EL,FID-GA-12,PL-Gamma,194,1
2023-09-01,GA12-9077-EL,FID-GA-12,PL-Gamma,170,1
2023-10-01,GA12-9077-EL,FID-GA-12,PL-Gamma,163,1
2023-11-01,GA12-9077-EL,FID-GA-12,PL-Gamma,169,1
2023-12-01,GA12-9077-EL,FID-GA-12,PL-Gamma,178,1
2024-01-01,GA12-9077-EL,FID-GA-12,PL-Gamma,210,1
2024-02-01,GA12-9077-EL,FID-GA-12,PL-Gamma,200,1
2024-03-01,GA12-9077-EL,FID-GA-12,PL-Gamma,216,1
2024-04-01,GA12-9077-EL,FID-GA-12,PL-Gamma,157,1
2024-05-01,GA12-5669-KH,FID-GA-12,PL-Gamma,200,1
2024-06-01,GA12-5669-KH,FID-GA-12,PL-Gamma,194,1
2024-07-01,GA12-5669-KH,FID-GA-12,PL-Gamma,210,1
2024-08-01,GA12-5669-KH,FID-GA-12,PL-Gamma,202,1
2024-09-01,GA12-5669-KH,FID-GA-12,PL-Gamma,166,1
2024-10-01,GA12-5669-KH,FID-GA-12,PL-Gamma,172,1
2024-11-01,GA12-5669-KH,FID-GA-12,PL-Gamma,206,1
2024-12-01,GA12-5669-KH,FID-GA-12,PL-Gamma,232,1
